2,-1605007486
2,-1604348601
2,-1602408826
2,-1602408492
2,-1601458262
2,-1600415480
2,-1599148378
2,-1598993645
2,-1598900327
2,-1598388634
2,-1598387852
2,-1597896597
2,-1596611593
2,-1595775671
2,-1593356784
2,-1592078532
2,-1591899671
2,-1591710289
2,-1591630219
2,-1590366048
2,-1590365094
2,-1589650287
2,-1589457489
2,-1589424232
2,-1588597299
2,-1588118005
2,-1587520107
2,-1586972241
2,-1586971080
2,-1586409000
2,-1585976402
2,-1585852892
2,-1584660018
2,-1584451454
2,-1583931032
2,-1583929378
2,-1580982184
2,-1580246927
2,-1579404277
2,-1578097068
2,-1576971486
2,-1576970601
2,-1576572498
2,-1574187907
2,-1571061811
2,-1569580319
2,-1568466520
2,-1567416122
2,-1567240715
2,-1565677084
2,-1565370146
2,-1565368112
2,-1564409533
2,-1564200894
2,-1563765137
2,-1563330586
2,-1560040654
2,-1559888680
2,-1559280378
2,-1558836451
2,-1558305150
2,-1555795709
2,-1555147378
2,-1553465147
2,-1552163524
2,-1551901114
2,-1551181314
2,-1547802183
2,-1547516821
2,-1546548575
2,-1544852807
2,-1544241389
2,-1543794671
2,-1543477845
2,-1542782344
2,-1542551591
2,-1542236531
2,-1542010931
2,-1541632215
2,-1540448048
2,-1540041791
2,-1539741834
2,-1539520890
2,-1539021527
2,-1537446486
2,-1536850695
2,-1535974344
2,-1533937516
2,-1533910157
2,-1533387539
2,-1533345193
2,-1531170738
2,-1531033426
2,-1528508815
2,-1528508513
2,-1528339863
2,-1527866823
2,-1527865462
2,-1525003346
2,-1523887908
2,-1523887644
2,-1523502550
2,-1523005742
2,-1520433212
2,-1519342064
2,-1518443703
2,-1518426090
2,-1518425787
2,-1517419876
2,-1516936570
2,-1516600290
2,-1516352163
2,-1515437687
2,-1515401019
2,-1515399997
2,-1515381314
2,-1515361796
2,-1515146958
2,-1515144493
2,-1514933987
2,-1514932589
2,-1514931758
2,-1514931371
2,-1514524563
2,-1514440759
2,-1514341968
2,-1514295003
2,-1513642885
2,-1513281650
2,-1511995876
2,-1509904312
2,-1509529405
2,-1508688462
2,-1508687975
2,-1507442969
2,-1506687683
2,-1505424846
2,-1505424485
2,-1505423838
2,-1505422776
2,-1505422620
2,-1504939843
2,-1504875734
2,-1503642265
2,-1502332358
2,-1501590849
2,-1497822730
2,-1497192200
2,-1497044204
2,-1496649223
2,-1496073018
2,-1493525491
2,-1493524559
2,-1493524315
2,-1492746660
2,-1492638483
2,-1492050126
2,-1491297809
2,-1489972945
2,-1489382522
